NCefr,Cefr,Text,Total_Errors,Whitespace_Errors,Style_Errors,Uncategorized_Errors,Typographical_Errors,Misspelling_Errors,Type_Token_Ratio,Lexical_Density,Flesch_Reading_Ease,Wiener_Sachtextformel_Average,Average_Sentence_Length,Verb_Conjugations,Unique_Tenses
B,B2,"Das Leben hat sich viel geändert . Heutzutage gibt es weniger größe Familie , das hängt natürlich von verschiedene Grunde ab . Aber wegen diese Änderungen im Leben haben auch sich die Wohnentypen geändert . Mit diesem Thema beschäftigt sich die vorliegende Grafik . Die Grafik trägt den Titel "" Zusammen oder alleine leben ? "" und gibt uns Informationen über die Anzahl der Menschen , die alleine oder mit einem oder mehreren Personnen leben in verschiedenen Jahren . Im Jahr 1975 war die Zahl der Menschen , die zusammen leben also mehr als zwei Personnen etwa die Hälfte der allgemeine Deutsche nämlich 44 % . 28 % der Deutschen lebten damals entweder alleine oder mit einer anderen Person . Im Jahr 1995 hat sich die Situation geändert . Im Vergleich zu dem Jahr 1975 hat sich die Anteil der Deutsche , die allein lebten vermehrt nämlich von 28 % bis 35 % und wurde der größte Anteil sein . Die Deutsche die mit 2 oder mehreren Personen lebten ist fast gleich mit etwa 32 % aller Deutsche . Fast die hälfte der Deutsche nämlich 42 % lebten im Jahr 2015 alleine . Während der Anteil der Menschen , die mit einem anderen Person lebten erhöhte , hat sich die Anzahl die Menschen , die mit 3 oder mehreren Personnen verringert nämlich von 33 % im Jahr 1995 auf 24 % . Zusammenfassend können wir deutlich sehen , dass die Anzahl der Menschen , die allen lebten hat sich ständig erhöht während die Anzahl der Deutsche , die mit 3 oder mehreren Personen lebten verringert . Nun möchte ich meine Meinung äußern . Ich persönlich bevorzuge das Leben und wohnen mit mehr als zwei Personen wie zum Beispiel das wohnen mit den Eltern und Geschwister so kann man sich wohl füllen , weil viele Menschen daneben sind . Man kann von ihnen Hilfe bekommen . Außerdem ist das Leben mit anderen Menschen viel einfacher besonders , wenn sie gute und warmhärzige Menschen sind . Man braucht nicht nach den langen Arbeitstagen allein zu butzen oder kuchen , sondern es gibt andere Menschen , die diese Aufgaben mit machen können , und zusammen Spaß machen . Was finde ich wirklich sehr traurig , dass heute viele Menschen unter deprission leiden , weil sie keinen Mensch , mit dem sie über ihre Probleme sprechen können . Aber alsschließlich ist das beste , was man sagen kann , dass jeder Mensch hat seine Meinung und die Möglichkeit zu wählen , welches Typ von Leben er führen möchte .
",62,41,0,8,2,11,50.98039215686274,47.05882352941176,62.75,6.8,21.3,"{'present': 33, 'past': 10, 'future': 0, 'conditional': 0, 'subjunctive': 3}",3
B,B2,"Das Zusammenleben in Deutschland verändert sich . Wie verändert sich das , kann man mithilfe folgender Grafik nachvollziehen Die Grafik mit dem Titel "" Wie viele Personen leben in Deutschland in einem Haushalt "" informieren sich über die Anzahl von Personen , die in einem Haushalt leben im Jahr 1975 , 1995 und 2015 . Aus den Grafik kann man feststellen , dass im Laufe der Zeit Ein-Person-Haushalt mehr bevorzugt ist . Im Jahr 1975 ist 3-oder-mehr-Personen Haushalt auf Platz Eins mit 44 % und im Gegensatz dazu liegt es im Jahr 1995 auf Mittelwert mit 33 % und im Jahr 2015 auf letzten Platz mit 24 % . Diese Platzierung finde ich sehr plausible , da heutzutage sind die Leute mehr individuell und können nicht mehr so einfach , die andere Personen zu vertrauen . Das ist auch meiner Meinung nach sehr selbstverständlich wegen der erhöhten Anzahl von Kriminalität . Im Jahr 1975 kann man aus der Grafik sehen , dass die Prozentzahl von 3-oder-mehr-Personen Haushalt sehr hoch im Vergleich zu den anderen zwei Typen von Haushalt , im Jahr 1995 sind die Anzahl ziemlich gut verteilt und im Jahr 2015 sind die Anzahl von Ein-Person-Haushalt besonders hoch im Vergleich zu den anderen zwei Typen von Haushalt , im Jahr 1995 sind die Anzahl ziemlich gut verteilt und im Jahr 2015 sind die Anzahl von Ein-Person-Haushalt besonders hoch im Vergleich zu die Andere . Welche Auswirkung hat das dann ? Verliert man dadurch seine sozialen Kompetezen ? Ich bin der Meinung , dass das nicht der Fall ist . Warum ? Denn soziale Kompetenzen existieren nicht nur Zuhause . An der Uni oder Arbeit müssen wir ja eigentlich solche Kompetenzen haben . Menschen wollen allein leben , meiner Annahme nach , nicht weil sie die andere nicht helfen wollen , sondern nur Zeit für sich selbst haben wollen . Nach einem langen Tag an der Uni will ich micht einfach Zuhause entspannen und ruhig bleiben . Vielleicht Musik hören oder Bücher lesen . Die andere Leute lieben vielleicht Party Zuhause machen oder andere Freunde einladen . Das ist auch meiner Meinung nach kein Toleranz sache . Mit Toleranz muss man erstmal über die Probleme sprechen . Es gibt Leute , die schwer finden , ihre Probleme zu äußern . Wenn solche Leute sich in einer Situation befinden , sich auch nicht ganz gut für ihre psychologische Gesundheit . Es gibt viele Gründe , warum man fürs Alleinleben bevorzügt . Höhere Kriminalität und verschiedene Personalität sind meiner Meinung nach die sinnvollsten . Im Bezug zu oben genannten Beispiel mit psychologische Gesundheit , sind Alleinleben besser für Einzelnen auch für die Gesellschaft Wenn man schon richtig entspannen kann , leidet man natürlich nicht so viel unter Stress und dies führt zu allgemein besserer Laune für ihn und für die Leute in seiner Umgebung . Wie sieht es aus in meinem Heimatland ? In meinem Heimatland , LandX tritt das Alleinleben ganz selten auf . Normalerweise wohnen LandbewohnerX bei ihren Eltern , bis sie verheiraten . Manchmal sogar nach dem Verheiraten wohnen sie noch bei Eltern . Studenten , die in andere Städte studieren wollen , mieten normalerweise ein Zimmer in einem Haus oder Wohnheim . Nach dem Studium ziehen LandbewohnerX zurück zu ihren Eltern und arbeiten . Wenn man nicht in ihre Heimat arbeiten will , dann mietet man noch ein Zimmer . Wenn man genug Geld hat , dann kauft man ein Haus und normalerweise ziehen die Eltern dahin . Das ist natürlich nicht immer passiert und passiert vor allem nur bei den Sohnen , da es gibt Aussage in LandX , dass nach dem Heirat Tochter nicht mehr ganz ihre Tochter sind , sondern die Tochter von ihrem Manns Eltern . Zum Schluss würde ich sagen , dass es keine Rolle spielt , wie man sein Leben leben will , ob allein oder mit anderen leben , wichtig ist , dass man sich wohl und glücklich fühlt .
",82,63,0,8,2,9,46.478873239436616,48.943661971830984,62.75,7.05,18.857142857142858,"{'present': 67, 'past': 1, 'future': 0, 'conditional': 0, 'subjunctive': 2}",3
B,B2,"Das Lebenstill in Deutschland Weltweit haben die Menschen fast die gleiche Lebensmode . Den Grund dafür kann unterschiedlich sein , indem man sich in einem Ort oder besonders in einem Land befindet . Die angegebenen Grafiken informiert uns darüber , wie sich die Lebensform des Menschen von 1975 bis 2015 in Deutschland entwickelte . ( Das heißt von eine Person bis zu drei oder mehrere Personen ) . Wenn wir unsere Grafiken genau anschauen und alles rechnen , stellen wir fest , dass das alleine Leben in Deutschland ist die beliebteste Lebensmode   . Das Beweissen folgende Elemente . Im 1975 lebten mehr   ein drittel Menschen zu drei . Im Vergleich zu Leute , die alleine oder zu drei wohnten , ist   nur fast ein viertel . Im Jahre 1995 fiel die Zahl der Personen , die zu drei wohnten auf 33 % im Gegensatz zu den anderen ( 1 Person und 2 Personen oder mehr ) stieg ihre Zahl ein . Aber der Anteil des alleine Lebens hatte richtig gestiegen . Der Anteil der Personen , die   3 lebten   machte weniger als ein Viertel im Jahre 2015   während   der Anteil des alleine-Lebens fast verdoppelt hatte . Man bemerkte auch die Zunahme des Anteils der Personen , die zu zwei wohnten . Meiner Meinung nach , liegt dieses Problem darin , dass die Leute unabhängig sein wollen . Die Gründe dafür sind verschiedenen . Vielleicht ist es   , weil die Leute ihre Ruhe haben wollen . Außerdem wird   im Elternhaus sehr streng sein . Das heißt , die Eltern und Kinder kommen zusammeneinander nicht zurecht . Diese Situation führt dazu , dass man in der Gesellschaft viele bildungslose Menschen   . Eine andere Auswirkung ist , dass es immer mehr Straßenkinder gibt . Das ist gar kein gutes Ausehen für unsere Gesellschaft . Wenn man die Situation in der Bundesrepublik mit der Situation in meinem Heimatland vergleichen will , sollte man nicht weit suchen . Die ist gleich . Aber   ist noch besser in Deutschland , weil der Staat etwas dagegen tut und versucht auch das alleine-Leben die guten Lebensbedingungen zu geben wie die Unterstützung durch Stipendien und Bafög . Während in meinem Land nichts gemacht wird . und das verursacht Terrorismus und andere schlechte Situationen , die man jetzt in allen Länder in KontinentX beobachten kann .
",63,49,0,4,4,6,56.574923547400616,46.17737003058104,67.05,7.35,15.307692307692308,"{'present': 28, 'past': 11, 'future': 0, 'conditional': 0, 'subjunctive': 1}",3
B,B2,"Wie viele Personen leben in Deutschland in einem Haushalt ? Die Haushaltsgröße in Deutschland hat sich zwischen die Ziebzieger ( 1975 ) und heute ( 2015 ) sehr verändert . Im   Mitte die Ziebzieger leben   meisten Leute noch zusammen : über 40 % die Haushaltsgröße bestät aus drei und mehr Personen . Im vergleich zu heute , wo über 40 % die Menschen allein Leben , ist der Kontrast stark . Außerdem , leben in die Neunzieger mehr Leute zusammen aber auch wäsentlich weniger Leute allein . Wenn man aber die Prozent von zwei Personnen in einem Haushalt   , findet man sehr änlichen Resultaten . Das Leben zu zweit scheind immer gemocht zu sein . Was nicht der Fall von großen Haushalt   , die heutzutage verschwunden . Zusammen oder alleine leben ? Der Lebensart ändert sich mit der Zeit . Ob es vor 100 Jahre war , wo man in einer Großfamilien Kontext gelebt hat , oder heute , wo immer mehr Menschen allein leben ,     haben dieser Lebenarten einflüsse auf die Geselschaf und die Menschelichen Verhaltungen . Im wiefern kan man sagen , dass das allein Leben der Mensch und die Gesellschaft schadet ? Es gibt dieverse Gründe an dieser Phänomän der einzel Leben . In ein System , der auf das Mensch konzentriert ist , verliert er seine sozialen Fähigkeiten . In der Arbeit , zum Beispiel , arbeiten viele Menschen alleine und , wenn sie mit anderem arbeiten , passiert es fast nie , dass es in einer Familien Kontext Stadt findet . Im Vergleich zur Mittelalter , wo Familie der Zentraler Kraft Punkt war : ob man König oder Bauer war ,   hat man immer mit seiner Ganze Familie gearbeitet . Der Mensch brauchte die anderen . Heute , wenn man genug Geld hat , kann man alles allein schafen , ohne sociale Hilfe aber mit arbeiter . Das dieser Lebensart einflüsse auf die Geselschaft hat , ist keiner Frage . Der Mensh ist die Geselschaf . Er hat die gegründet und ist den Grund ihrer entwicklung . Wenn alle Menschen einseln fonktionieren , wird die Geselschaft wäsendlicher unmenschlicher .   Sache für sich und nür für sich und sein selbst entwiklung zu machen , kann keine andere Menschen helfen . Die Freiheit von einiege ist eine Straffe für anderen . Im sofern , kann man sagen , dass die verhaltung von Menshen , die Geselschaft beeinflusst und im sofern auch , dass eine Egozentrische Geselschaft eintwickelt sie sich mit das Vergessen von Menshen   an andere Menshen zu dencken     .
",122,59,0,13,9,41,53.65168539325843,48.59550561797753,66.15,7.35,17.32,"{'present': 35, 'past': 5, 'future': 0, 'conditional': 0, 'subjunctive': 2}",3
B,B2,"Früher war es so , dass viele Generationen einer Familie zussammen wohnten , aber jetzt hat sich die Situation in Deutschland verändert . Heutzutage gibt es nicht mehr Großfamilien , sondern leben Menschen in kleinen Haushalten . Zum Thema "" Alleine oder zusammen leben "" wird die Frage gestellt , welche Auswirkungen das auf die Gesellschaft und die Einzelnen hat . Zu diesem Thema möchte ich eine Grafik genauer erleitern . Die Grafik mit dem Thema "" Wie viele Leute leben in Deutschland in einem Haushalt "" zeigt die Werte in Prozent von drei verschiedene Jahren . Die Angaben sind in Kreisdiagrammen dargestellt . Im Jahr 1975 lebten in Deutschland ca. 45 % der Menschen 2 Personen in einem Haushalt . Im Jahr 1995 ist das Leben von 1 Person im Haushalt der Spitzenreiter mit 35 % . 2015 leben 1/4 der Personen zu Dritt oder mehr zusammen . Von 1975 bis 2015 ist die Zahl der alleinlebenden Personen kontinuerlich gestiegen , von 28 % um 42 % . Die Anzahl der Personen , die zu dritt oder mehr zusammen leben ist mit cirka 20 % von 1975 bis 2015 gesunken . Es ist auch überraschend , dass die Anzahl der Personen die zu zweit leben in zwischen des Jahres sich erhöcht hat . Zum Thema "" Zusammen oder alleine leben "" wird die Meinung vertreten , dass das alleine Leben die soziale Kompetenzen eines Persons sinkt . Das hat eine negative Wirkung auf der Gesellschaft . Es gibt viele Argumente , die für das Alleinleben spreche . Ein Argument dafür ist , dass man allein mehr Zeit für sich selbst hat , um sich kennenzulernen , um sich zu kümmern und fordern . Ein anderes Grund dafür ist auch , dass beim Alleinleben man mehr Möglichkeiten zu verschiedene Veranstaltungen hat . Wenn man mit dem Rest des Families lebt , soll man auch an die anderen denken , sie helfen und in gemeinsame Veranstaltungen teilnehmen . Es gibt aber nicht nur Argumente die für das Alleinleben sprechen . Manchmal kann die Präsenz andere Personen zu Hause viel bei Haushalten helfen , wie zum Beispiel um zu Putzen , oder kochen . So macht man das zusammen und ist auch froher . Außerdem ist es nicht so gut wenn man allein lebt , denn man sich allein fühlen kann , und so verliert man die Höfnung , sowie auch die sozial Kompetenzen . Für bestimmt Personen ist es besser allein zu leben , denn sie wollen nicht immer mit jemand anderes zu sein , sondern braucht man das eigene Ruhe . Auf der andere Seite hat das eine negative Auswirkung auf die Gesellschaft , weil man es schwerer findet , neue Leute kennen zu lernen und sie zu befreunden . In meinem Heimatland gibt es nur wenige Personen , die allein leben . Etwa 80 % der Personen leben mit die Großfamilie , denn sie fühlen sich von die Präsenz anderer Personen begeistert und geliebt . Ein anderes Grund für das ist die finanzielle Situation in meinem Heimat , denn man kann sich nicht leisten allein zu leben . Sie ziehen von die Wohnung mit dem Eltern um , nur wenn sie einen Partner gefunden haben .
",90,56,1,19,6,8,46.68141592920354,46.90265486725664,64.35,7.1,19.285714285714285,"{'present': 53, 'past': 3, 'future': 0, 'conditional': 0, 'subjunctive': 1}",3
B,B2,"Heutzutage spricht man viel über "" Zusammen oder alleine Leben ? "" . Dazu gibt es ein Grafik mit dem Titel "" Wie viele Personen leben in Deutschland in einem Haushalt ? "" . Die Grafik zeigt drei verschiedene Kreisdiagramme . Eine ist für dem Jahr 1975 , die andere 1995 und der dritte für 2015 . Alle Daten sind in Porzent geschrieben . In diesem Grafik kann man sehen , dass in Jahr 1975 44 % in einem Haushalt 3 und mehr Personen wonhten . und im Jahr 2015 nur 24 % . Es gibt auch eine sehr größe Unterschied zwischen 1975 und 2015 bei 1 Person in einem Haushalt . Im Jahr 1975 gab es 28 % aber im 2015 42 % . Im Jahr 1995 war es nicht so schlecht , der Grafik zeigt , dass bei 1 Person 35 % , bei 2 Personen 32 % und bei 3 und mehr Personen 35 % gab . Also gab es nicht eine große Unterschied zwischen die drei möglichkeiten . Mit diesem Grafik kann man sehen , dass in Deutschland jedes Jahr weniger Leute zusammen wohnen . Ich denke , dass allein zu leben gut ist aber nicht immer . Man braucht immer jemand , die Hilfen kann . In mein Heimatland wohnen viele Personen in einem Haushalt . Es gibt immer die Großeltern , Eltern und Kinder und manchmal die Tante oder Unkel . Es ist eine Vorteile mit der Familie zu wohnen , weil sie immer helfen kann . Außerdem ist man nicht alleine und kann viel kommunizieren . Aber wenn man alleine wohnt , hat nicht jemand zu sprechen und kann sehr langweilig sein . Ich denke , dass in meinen Heimatland immer viele in einem Haushalt wohnen , weil es einfacher ist . Man muss nicht zu anderen Orten gehen , um die Familie zu besuchen und es auch teuer ist , viele Häusern zu haben .
",51,34,0,9,4,4,48.01587301587302,44.44444444444444,79.25,4.6,15.428571428571429,"{'present': 27, 'past': 4, 'future': 0, 'conditional': 0, 'subjunctive': 0}",2
B,B2,"Sehr geehrte Damen und Herren , wie wir wissen in Deutschland leben cogar 80 Milionen Mensch . Jeder von uns hat unterschidlische Leben art und Leben stiel und naturlisch auch vielen Kulturen in einem Haus . wohnen . Die Häuse haben ofter unterschidliche Wohnungen , zum beispiel große Wohung kleine Wohnung Mittelgroße usw. in die Häuse leben unterschidliche Menschen , die alleine wohnen oder in eine Wohungsgemeinschaft so ginnte WG oder die noch mit die Eltern wohnen . Aber das macht echt viel aus , wenn die Menschen alleine wohnen , anstatt dessen in eine Wohnungsgemeinschaft wohnen . Wie im statistik sehen wir von 1975 bis 2015 , dass die Leute nicht mehr zusammen wohnen wollen und das ist sehr deutlich in 1975 ab 3 Personen waren bei 44 % knapp die Hilfte , als verglisch mit dem Tabre 1995 ab 3 Personen wirden immer winger , aber einziel Personen von 1975 28 % gestiegen . Aber die Angaben im Jahr 1975 2 Personen sind bei 28 % und als Vergleich mit dem Jahr 1995 32 % das heiß die angaben für 2 Personen sind sehr gestiegen . Aber wie wir deutlich sehen im Jahr 2015 wird die Angaben für 1 Person bei 42 % gestiegen , als verglich mit 3 Personen und mehr die Angaben sind sehr runter gesunken . Aber die Angaben für 2 Personen im Jahr 2015 sind sehr gestiegen mit Verglisch 1975 und 1995 . Die meisten Menschen waren zu Hause und das erste Ziel für die war aus dem zu Hause weg umziehen und alleine wohnen , aber das macht sehr viel mit dem Gesellschaft aus . Wann man alleine wohnen will , nach bestimmten Zeit wird man langsam nicht mehr sozial , und Toleranz und folgen andere wirkungen mit , wie einsamkeit , langweilches Leben und kann aus Psochische Probleme auch folgen und naturlich das hat starkes auswirkung an das Gesellschaft wie Kommunikation Probleme unfreundlischkeit usw. Das Gesellschaft in Deutland ist sehr anderes alles die andere Länder und es gibt auch sehr große unterschidlisch . Warum : weil mann in Deutschland kompliet von andere Menschen Familie Freunde Angehurige unabhingig sein kann und das kann Das Gesellschaft aus einanderen triennen . Als Verglisch die Situation mit meine Heimatland , das mann sehr abhingig von die Familie sein muss und steckt dahinten das Rigion und die Kulture und das wird im Kindheit beigebracht um die Familie und zusammenzuhalten . Meine Meinung nach , dass die Menschen sich gedanken machen sollen , um Zukunft nachzudenken um zusamen haltung in eine WG leben , um die Wirkungen zuvermieden   , und ich finde auch gut wenn mann Erwachen ist und noch zu Hause wohnt und ich hoffe die Situation in der Zukunft sich ender kann . Mit freundlischen Grüßen .
",93,34,0,8,1,50,49.36708860759494,49.11392405063291,54.25,9.4,28.9375,"{'present': 38, 'past': 5, 'future': 0, 'conditional': 0, 'subjunctive': 0}",2
B,B2,"Das Zusammenleben in Deutschland ist nicht mehr aktuel . Fast alle Eltern und Kinder wohnen getrent . Ich denke , es gibt viele grunde warum ist das so . Viele "" Kinder "" wollen allein wohnen , weil sie möchten ihre privat leben starten . Sie können machen , essen , schlafen so viel und so lange wie sie möchten . Dazu , können sie die Zeit für ihre privat Sachen haben . Dass ist sehr richtig für "" Kinder "" Selbstplanung haben . Eltern möchten auch die Ruhe haben . Sie brauchen Zeit für Freunde , die Arbeit , nicht nur für "" Kinderprobleme "" . Jeder Mensch braucht frei Platz . Das bedeutet viele junge Leute möchten allein wohnen . Aber nicht viele "" Kinder "" leben allein . Viele wohnen zusammen mit Freunde oder Komilitonen . Dann müssen sie nicht so viel bezahlen . In dieser Situation , es ist nicht leicht seine sozialen Kompetenzen zu verlieren , und das ist große "" + "" . Diese Leute sind hilfsbereitet , tolerant und nett . Ich denke , wenn die "" Kinder "" sind bin 20 es ist besser mit Freunde wohnen , dann fühlen sie sich nicht allein . 2 Dieses Bild zeigt wie viele Personen leben in Deutschland in einem Haushalt . In 1975 nur 28 % leben alleine . In 1995 - 35 % und in 2015 - 42 % . Heute leben die Menschen in Deutschland allein und viele möchten so machen . Ich denke so viele Leute mögen die Ruhe genießen und machen was sie wollen . Dazu denke ich , dass sie sind nicht sozial verlierten . Sie sind hilfsbereitet , freundlich und toleranz . In 1975 44 % Personen leben mit drei oder mehr Personen . In 1995 - 33 % und in 2015 - 24 % . Jedes Jahr ist es tendenziel alleine von Eltern , aber mit noch ein paar Personen wohnen und die Antwort ist sehr klar : die Menschen möchten privat leben von Eltern zu haben . Aber nicht alle können so leisten . Manchmal , es ist unmücklich so viel für eigenen Wochnung bezahlen und einige teilen den Platz und die Nebenkosten mit anderen . "" Zuzweit   wohnen ist schön "" - denken 28 % in 1975 , 32 % in 1995 und 34 % in 2015 . Zuzweit   wohnen bedeutet nicht nur ein Mitbewohner haben , auch mit ein Freud oder eine Freundin ein Wohnung teilen . Viele junge Leute machen so heutzutage . Ich komme aus LandX und in mein Land viele Leute möchten alleine leben , aber die Nebenkosten sind zu hoch und sie können es nicht leisten . Dann leben sie mit drei oder mehr Personen leider , viele Menschen wohnen in Großfamilien , Eltern und mehrere Kinder zusammen . Und beide Eltern und Kinder finden so nicht gut .
",87,57,0,8,8,14,42.0911528150134,49.06166219839142,75.2,4.074999999999999,13.027027027027026,"{'present': 62, 'past': 2, 'future': 0, 'conditional': 0, 'subjunctive': 0}",2
B,B2,"In diesem Text möchte ich eine Grafik präsentieren . Das Thema lautet "" Zusammen oder allein leben "" in Deutschland . Wir sehen einen Vergleich zwischen drei Perioden 1975 , 1995 und 2015 . Die Lage zwischen 1975 und 1995 hat sich nicht stark verändert jedoch merkt eine steigende Tendenz für die Alleinstehender mit 7 % , und weniger Familien haben ein Kind . Im Präsent hat die Gesellschaft in Deutschland mehr Singels , sind noch c.a. 7 % dazu . Es stellt sich die Frage : Welche Auswirkungen hat das auf die Gesellschaft und den Einzelnen ? Ich sehe mehr negative Effekte als positive . Deswegen fangen wir mit den positiven Effekten . Wenn man allein ist , hat man selbstverständlich mehr Freiheit und wesentlich weniger Verantwortung . Man arbeitet nur für sich selbst und kann z. B öfter Urlaub machen . Dazu möchte ich noch die Mobilität ergänzen . Der heutige Mensch befinden sich in einer Ära ( Epoque ) der Globalisierung . Jeder kann überall arbeiten und reisen . Die Gegner dieser Position sehen aber auch viele negative Aspekten zu diesen so einen Lebenstil führt . Zuerst möchte ich die Probleme der Gesellschaft präsentieren : In Deutschland haben wir ein Solidaritätsprinzip , das unser System koordiniert . Das Prinzip sagt das wir uns um die anderen die schwärer sind kümmern müssen . So funktioniert z. B die Krankenversicherung jeder bezahlt einen Beitrag . Jeder Mietglied hat einen Anspruch auf diese Versicherung , Aber wir haben ein Problem , die Menschen in Deutschland werden immer älter und die brauchen am Ende mehr Geld für die GKV und für die Rente . Früher sollte ein Angestellter nur für einen Rentner bezahlen , in der Zukunfemt wir der Last 1 zu 3 sein . Wir brauchen mehr jungen Leute die arbeiten gehen , dafür brauchen wir aber mehr Kinder . Das sind die wirtschaftliche Aspekte . Heutzutage findet man normal , dass einen Mann oder eine Frau allein lebt . Früher hatte man "" Torschluss "" gehabt , die Chancen eine Familie zu grunden zu verpassen . Studien haben auch gezeigt , dass die alleinstehender mehr Stress haben und dass die unter Burn-out litten . Diese führen zu gesundheitlichen Problemen , manchmal zu Alkohol und Drogenproblemen . Können wir etwas dagegen tun ? Ja , natürlich ! Die Gesellschaft und der Staat muss dringend eingreifen . Öffentlichkeitarbeit und PR-Kampanien . Der Staat soll die Familien mit Kinder mehr unterstützen . Jedem von uns soll es bewusst sein , dass wir eine Verantwortung für unsere Gesellschaft fragen . Nur gemeinsam können wir unser System behalten und verbessern . Vielleicht spielt die Religion auch eine große Rolle ? Das Problem ist da und wir können es lösen .
",65,46,0,6,5,8,59.00783289817232,46.21409921671018,63.4,6.475,12.37837837837838,"{'present': 49, 'past': 3, 'future': 0, 'conditional': 0, 'subjunctive': 0}",2
B,B2,"Leben ist immer ein wichtiges Thema für uns . Zum Leben brauchen wir Lebensmitteln , Kleidungen und Wohnungen . Die Anzahl der Personen , die in einem Haushalt leben , spielt auch eine wichtige Rolle . In Deutschland hat die Anteil von Größe einer Haushalt viel geändert . Jetzt beschäftige ich mich mit der Grafik , die geänderte Situation des Haushalt in Deutschland . Zuerst in 1975 hat 3 und mehr Personen-Familien 44 % besitzt und 1 Person- , 2 Personen-Familien haben gleiche Anteil von 28 % . Wenn 3 und mehr Personen-Familien in 1995 nur ein Drittel besitzt haben , haben 1 Person-Familien um 35 % zugenommen und 2 Personen-Familien haben auch um 32 % zugenommen . Bis 2015 haben Anteil der 3 und mehr Personen-Familien um 24 % abgenommen , während Anteil der 1-Person- und 2-Person-Familien zugenommen haben . In Zusammensetzung kann man sagen , dass der Anteil der kleinen Familien steigt immer . Im Gegensatz zu den Familien haben große Familien immer abgenommen Zu dieser Aussage bin ich dafür . Meiner Meinung nach geben es zwei Gründe , warum ich zustimme . Zuerst wenn man immer alleine lebt , erniedrigt die Anforderung zum Beispiel zu sprechen , eine Kommunikation zu bilden . Sodass schadet seine Fähigkeit von Kooperation oder Teamarbeit , bei den man mit anderen Leute sprechen muss . Der Zweite Grund ist Geist . Wenn man immer allein lebt , denkt man schwer auf positive Seite , weil alleine Personen keine Hilfe von ihrer Familien bekommen dam müssen alleine Personen immer alleine kochen , essen , putzen undso   weiter Danach werden alleine Personen leicht müde finden , da niemand hilft und alleine Personen werden auch nicht motiviert . Sodass denken sie oft negativ beispielweise niemand braucht mich , existierte ich wirklich auf der Welt ? Wenn die Personen in einer seher negativen Situation lange Zeit bleibt , kann er andere Leute oder Gesellschaft schaden . Und das schadet auch seine Gesundheit . Haushaltsgröße in meinen Heimat verändert sich auch wie Deutschland . Meine Freunden , wer verheiratet haben , leben gerne in ihren Kleinfamilien . Aber habe ich auch gehört , manche junge Paare leben mit ihren Eltern , weil sie mit ihre Arbeit beschäftigen muss , sodass sie keine Zeit ihre Kinder zu beteuren Entwider zusammen leben oder alleine leben ist auf identische Situation zu entscheiden , dass man sein einzehenes Leben suchen muss .
",63,46,0,10,0,7,59.50920245398773,51.84049079754601,52.15,8.325,17.52173913043478,"{'present': 50, 'past': 1, 'future': 0, 'conditional': 0, 'subjunctive': 0}",2
B,B2,"Entweder heute noch vor 100 Jahren spielt die Familien immer eine große Rolle . Lebt man aber gerner in Großfamilien oder kleinen Haushalten oder eher allein ? Was ist der Trend ? Mit den Fragen beschäftigt sich die folgende Grafik . In der Grafik zeigt die Änderung von Anteilen der 1 Person-Haushalt , 2 Personen-Haushalt und 3 und mehr Personen-Haushalt . In Jahr 1975 gab es nur 28 % als 1 Person-Haushalt gleich Anteil wie 2 Personen-Haushalt . Weniger als ein Hälfte Familien hatten 3 und mehr Personen . Trotzdem hat die Anteil der Großfamilien 1995 um 33 % bzw. ein Dritte reduziert . Und gleichzeitig hat die Anteil der kleinen Haushalt gesteigt . Bis 2015 sind mehr als 40 % der Familien 1 Person-Haushalt und weniger als ein Vierte der Familien haben 3 und mehr Personen . Zusammenfassend kann man sagen , dass kleine Haushalt immer ein beliebte Auswahl für deutschen Leute sind . Warum ist das Alleinleben in der heutigen Tag so beliebt ? Ich denke es gibt 2 Gründe . Zu erst ist Bedingungen für Wohnen , früher war die Wohnbedinungen relativ schlecht , zum Beispiel eine Toilette für ganze Familie oder Leute hatten kein Geld mehre Häuse zu bauen , deswegen mussten viele Leute zusammen in einem Haus wohnen . Und man braucht eine Bildung oder ein Studium mit 3 Jahre manchmal länger , deshalb man keine Kräfte ein Partner zu finden und lebt allein . Wenn man immer allein lebt , fühlt sich man helflos und langweilig und sucht man zum Beispiel in Nacht eine Party Für Gesellschaft dient Wirtschaft , weil wenn man allein lebt , verbraucht man mehr Energie Zum Beispiel ein Auto für ein Person , wenn zwei Personen ein Auto benutzt , sparen sie ein Auto und Benzi . In meinem Heimatland hat die gleiche Situation . Großfamilien sind nicht Hauptthema sondern kleine Haushalt . Meine Familien ist beispielsweis ein 3-Personen-Haushalt bzw. meine Eltern und ich . Viele Familien erhälten nur ein Kind und wenn man verheiratet hat , wohnt man normalerweise nicht mit seinen Eltern sondern nur seinen Partner . In Gegensatz zum Verheiraten wohnt Leute , die mehr als 18 Jahre alt sind , gerner allein , da sie zum Beispiel ein Studium in anderen Stadt machen oder arbeiten . Zum Schluss denke ich kleine Haushalt ist besser als Großfamilien , weil es zu laut wäre wenn viele Leute zusammen leben .
",60,35,0,14,0,11,54.92537313432836,49.850746268656714,65.45,6.35,16.833333333333332,"{'present': 34, 'past': 7, 'future': 0, 'conditional': 0, 'subjunctive': 1}",3
